customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income
2821.947219,38977,70,27,22,0,1,139.489926,29242,38977
7757.128146,0,111,32,13,0,3,607.4459,52572,52572
4079.132667,0,114,12,43,0,1,631.124372,14985,14985
5955.544552,0,83,35,87,0,8,628.023494,22492,22492
14158.61364,83235,70,16,33,0,2,336.0,18150,83235
8487.238032,0,74,7,93,0,2,426.655599,31421,31421
6285.476868,32390,80,20,36,0,8,91.417923,32390,32390
11473.48149,66538,95,14,64,0,2,317.844812,39669,66538
2310.882998,0,64,12,24,0,1,460.8,24400,24400
23594.6802,76358,66,25,3,0,2,86.461582,76358,76358
2514.59196,43860,65,15,58,0,1,156.124914,43860,43860
5380.898636,55350,67,0,13,0,9,321.6,55350,55350
4770.550911,12964,65,2,37,0,4,362.774545,12964,12964
6756.651404,33288,86,1,27,2,9,221.856184,33288,33288
5936.011773,0,84,31,25,0,3,980.169081,30242,30242
3570.760509,56168,88,13,20,0,1,614.675906,33243,56168
6019.960469,0,92,3,28,0,4,662.4,39469,39469
5426.863953,23105,69,15,21,0,3,331.2,23105,23105
2730.313804,36218,68,6,83,0,1,145.252168,29444,36218
4982.681374,52275,62,6,88,0,5,374.240783,17343,52275
8769.266756,49665,74,5,51,0,2,355.2,49665,49665
4220.613534,32471,110,0,87,0,1,528.0,23352,32471
11537.50507,0,86,12,89,1,2,619.2,10475,10475
5887.182043,62773,73,19,57,0,9,80.669257,22842,62773
4700.583771,76694,117,34,23,0,1,561.6,28354,76694
10963.95723,55687,276,33,91,0,1,1324.8,55687,55687
2523.171245,0,70,20,81,0,1,504.0,51978,51978
3757.804716,36633,96,20,61,1,1,460.8,21546,36633
12941.73353,77060,106,23,90,0,2,468.566133,58236,77060
3764.465074,92600,94,9,48,0,1,842.43785,18375,92600
6889.557028,0,66,2,75,0,2,475.2,48381,48381
3623.454198,0,111,6,24,2,1,1171.93117,28304,28304
7582.113842,64801,64,23,19,0,2,268.471802,64801,64801
8277.74558,45257,103,33,90,0,4,494.4,45257,45257
2576.455597,26854,66,31,70,0,1,475.2,26854,26854
8205.387936,85840,102,14,79,2,4,138.722385,23827,85840
19582.46887,26463,72,28,93,0,2,345.6,26463,26463
6481.526576,30689,81,23,51,0,5,467.24802,18129,30689
2599.310879,29590,66,17,18,0,1,467.503236,29590,29590
9830.337629,25965,253,15,59,0,1,1214.4,24314,25965
10442.65139,17269,139,3,31,0,5,667.2,17269,17269
36057.53702,90330,137,0,86,3,2,192.085299,49214,90330
8470.036773,0,113,34,5,0,8,619.973889,12829,12829
8278.786492,0,110,20,66,0,7,1002.782553,27804,27804
4788.932598,0,67,2,49,1,3,321.6,17622,17622
3087.999917,18558,80,17,23,0,1,384.0,18558,18558
4443.736209,46384,113,33,93,0,1,251.774574,24711,46384
7984.086473,0,72,1,77,0,2,866.208321,44656,44656
7180.971028,42303,180,24,66,0,1,1210.920949,17483,42303
15656.03434,71731,130,12,50,0,2,599.648466,15340,71731
5780.182197,51066,74,23,0,0,8,787.993313,51066,51066
20714.94043,0,203,20,66,0,2,2027.724442,35754,35754
5337.352409,0,86,19,93,3,5,619.2,44527,44527
5050.826183,0,69,16,45,0,6,72.852047,39293,39293
5116.624022,26173,68,2,10,1,9,449.819671,26173,26173
7268.736958,24445,63,18,15,0,2,302.4,23769,24445
2616.613903,72302,66,6,27,0,1,316.8,72302,72302
3738.436222,27208,102,10,65,0,1,489.6,13483,27208
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650
5453.861203,30855,68,7,15,0,7,259.060862,30855,30855
6846.150323,0,95,13,20,0,5,456.0,12075,12075
6172.914199,99960,76,19,83,0,4,364.8,21142,99960
10346.32454,0,98,1,15,0,2,470.4,41098,41098
6997.008618,55873,88,30,19,0,6,299.356083,52629,55873
4196.257691,18052,111,5,71,0,1,699.1679,58842,18052
7858.109763,28937,104,28,23,2,6,117.959654,28937,28937
6064.343994,0,86,34,80,0,5,545.240341,18892,18892
17497.52201,0,73,9,94,0,2,350.4,25680,25680
8970.647312,12829,118,33,1,0,9,328.231432,12829,12829
5923.117229,92163,73,3,79,0,6,66.568642,92163,92163
35850.59935,17588,192,24,92,0,2,1382.4,17588,17588
4331.460674,82302,106,11,92,0,1,722.178166,59556,82302
13309.33517,0,127,19,40,0,2,609.6,25708,25708
4528.50489,70340,113,5,56,0,1,542.4,27906,70340
2791.906514,0,74,35,59,0,1,532.8,20811,20811
8092.87696,50825,102,3,46,0,3,369.614729,50825,50825
7996.00748,93459,99,9,85,0,5,655.41333,59183,93459
5129.738992,86148,65,19,51,2,4,312.0,58776,86148
5697.175238,27048,72,5,85,0,4,345.6,81082,27048
9217.130629,73259,115,7,31,0,4,673.34265,10458,73259
10208.92761,35482,129,21,59,0,3,619.2,35482,35482
4170.687348,29462,107,28,23,1,1,513.6,29462,29462
4505.405812,67801,115,12,45,1,1,23.810491,18606,67801
3107.568648,0,94,34,59,4,1,451.2,33837,33837
5528.664986,16042,73,33,58,0,9,350.4,16042,16042
5045.866663,28056,64,32,41,1,8,307.2,24053,28056
2962.722482,16495,85,25,75,3,1,408.0,16495,16495
8665.956372,41163,108,11,66,0,3,231.922173,41163,41163
11413.44115,0,161,3,71,1,9,772.8,37934,37934
15488.43196,33799,109,28,52,3,2,664.980242,25480,33799
6048.574243,0,61,17,71,3,2,292.8,26721,26721
5934.741492,87747,147,3,87,1,1,46.492039,26026,87747
3543.232138,35695,90,2,7,0,1,432.0,16049,35695
3490.028304,90985,87,33,39,0,1,78.085149,35592,90985
3683.099864,0,101,19,16,0,1,564.466556,24959,24959
5989.773931,66839,154,33,24,0,1,739.2,66839,66839
12500.84302,0,165,16,43,0,3,792.0,29696,29696
8609.158215,79090,107,2,74,0,3,289.040734,79090,79090
2497.45507,24825,64,34,44,0,1,155.938593,24825,24825
7019.177186,26806,63,32,19,0,2,302.4,26806,26806
5387.926265,56835,67,25,16,0,3,326.549425,56835,56835
6165.557517,0,88,12,54,0,6,653.65668,74015,74015
2730.20294,46135,69,12,68,0,1,103.935601,31911,46135
5162.116944,0,73,21,87,0,4,809.532341,27444,27444
7937.064822,22862,67,9,40,0,2,321.6,22862,22862
8608.157233,21450,110,8,80,2,3,528.0,21450,21450
2632.545795,95854,65,16,78,0,1,312.0,46264,95854
7785.004214,44897,99,22,46,1,7,580.72531,19064,44897
8255.76385,54040,103,14,88,0,4,59.987126,32238,54040
4980.825042,53265,62,12,27,0,3,238.005074,40215,53265
7457.237794,0,198,18,55,1,1,1577.674417,33811,33811
12302.76244,43817,62,25,12,1,2,245.447622,35230,43817
6862.508337,54780,88,22,72,3,5,135.26125,54780,54780
9048.983447,0,119,9,8,0,3,571.2,15142,15142
5548.031892,67798,69,1,78,0,9,331.2,67798,67798
8312.681598,21442,118,32,84,0,3,566.4,21442,21442
2389.980951,27615,62,19,18,1,1,297.6,20371,27615
4458.113369,17622,65,1,36,1,3,312.0,17622,17622
5295.741716,50200,135,23,98,0,1,637.063458,50200,50200
3839.606117,0,112,3,51,2,1,537.6,31071,31071
3731.504584,0,96,31,34,0,1,460.8,13457,13457
2778.903705,73570,70,0,46,1,1,75.936096,65876,73570
4016.541995,0,111,4,85,0,1,799.2,60010,60010
8236.917193,0,106,11,15,0,6,603.058114,22166,22166
2491.317024,36631,62,30,77,0,1,67.530904,36631,36631
2908.875917,35895,73,11,51,0,1,312.921256,35895,35895
4282.947971,40864,109,16,70,1,1,166.937747,40864,40864
8341.623748,0,118,15,77,0,4,566.4,13376,13376
5090.781344,93018,63,5,90,0,3,135.382194,31972,93018
7366.1883,70014,62,6,4,0,2,17.742954,26849,70014
2436.875126,48875,61,20,9,0,1,1.838367,22881,48875
8852.688689,67969,74,11,14,0,2,197.776009,24664,67969
23875.47675,0,108,8,55,0,2,612.102262,55705,55705
5600.496541,68665,69,33,67,0,7,331.2,23840,68665
4636.54647,26802,66,7,43,1,5,316.8,26802,26802
7573.345057,0,110,6,37,0,6,1193.036154,23823,23823
14696.63549,45345,125,0,73,0,2,600.0,14973,45345
12298.6863,17101,113,1,88,0,2,542.4,17101,17101
7724.840065,32051,193,4,40,1,1,926.4,32051,32051
5946.670679,81139,74,22,69,0,3,392.6364,38795,81139
8000.545061,63834,100,23,19,1,3,215.226476,21509,63834
6457.560953,37548,81,12,9,0,3,160.598662,37548,37548
7281.44014,0,69,28,28,3,2,371.803029,32312,32312
2592.437797,72421,65,8,23,0,1,312.0,72421,72421
4678.423394,83102,116,15,35,0,1,443.670399,42837,83102
13869.92705,28432,118,1,59,0,2,612.300581,28432,28432
8717.777831,83707,108,2,72,0,7,290.391526,24031,83707
5233.986808,63259,65,25,14,0,7,316.795337,44162,63259
4764.189722,0,67,18,73,0,8,405.527937,26876,26876
2472.469209,63860,62,26,81,0,1,208.598246,63860,63860
5608.316348,67176,72,20,90,0,9,345.6,51335,67176
5505.057003,86132,68,30,10,0,3,301.437365,35396,86132
2606.208503,28519,66,1,56,0,1,456.473115,28519,28519
10481.94383,39102,88,11,98,0,2,152.338562,20662,39102
3256.766388,0,89,17,56,0,1,491.755368,36710,36710
30475.78048,97298,128,16,38,0,2,48.517439,84306,97298
6364.902164,41986,84,25,31,2,5,430.375049,28937,41986
9468.509337,0,88,6,47,0,2,633.6,38279,38279
5631.451866,17291,73,3,25,0,5,350.4,17291,17291
7780.999262,0,74,0,52,0,2,246.489123,25859,25859
9816.528302,37256,62,15,7,0,2,128.969729,37256,37256
7519.133631,96306,95,12,17,1,6,185.355353,96306,96306
10179.71704,14290,271,20,40,0,1,1300.8,14290,14290
2772.839235,37038,71,6,97,1,1,9.071305,37038,37038
4037.501846,90760,103,5,7,2,1,133.475315,23156,90760
21435.87782,20668,188,34,54,3,2,902.4,20668,20668
2676.867914,54480,67,19,91,0,1,321.6,18834,54480
2523.959554,16244,68,4,85,0,1,623.223617,16244,16244
6988.401604,22436,89,24,21,0,3,427.2,22436,22436
2695.963857,25544,68,18,30,0,1,326.4,25544,25544
2673.319593,28728,67,8,10,0,1,321.6,24186,28728
12157.32992,57449,103,6,28,0,2,494.4,57449,57449
2957.764017,83318,73,21,42,0,1,211.336937,22724,83318
7433.820995,55561,63,2,79,0,2,227.872071,55561,55561
3099.538005,0,102,18,32,5,1,862.762957,72919,72919
8415.684559,55308,107,17,74,0,6,513.6,28445,55308
26843.12452,36068,97,0,10,0,2,113.367765,36068,36068
13057.17071,48804,112,1,4,1,2,537.6,36692,48804
9599.950239,0,131,6,52,0,6,943.2,11489,11489
8535.108918,55790,111,4,40,0,9,117.672722,52373,55790
8293.481886,70258,69,20,65,0,2,225.145949,20532,70258
6846.150323,0,95,13,20,0,5,456.0,12075,12075
6636.859781,47274,83,32,26,1,5,182.432565,41336,47274
5802.83547,0,78,27,10,0,8,644.755653,18107,18107
5077.320916,0,73,26,84,0,3,525.6,49311,49311
12427.39371,15818,107,24,99,0,2,333.886816,15818,15818
10990.59477,44552,137,7,42,0,3,311.103582,15406,44552
3435.25008,64348,86,25,18,0,1,212.391975,40658,64348
6624.61183,0,62,27,53,0,2,297.6,33906,33906
5757.442258,88997,72,9,71,0,3,174.041566,88997,88997
2691.568951,77411,67,30,63,0,1,257.900458,34946,77411
2886.451602,10312,78,10,63,0,1,486.278557,10312,10312
5341.438779,0,72,4,11,1,7,345.6,23751,23751
4160.018087,96263,103,5,5,0,1,1.924709,20325,96263
2846.24535,28919,72,18,11,0,1,518.4,28919,28919
4770.256564,0,68,2,28,1,4,326.4,23300,23300
5059.616223,41869,64,5,52,0,6,262.12205,24423,41869
9095.744565,0,128,5,76,0,8,921.6,21839,21839
2688.863963,32808,68,1,88,1,1,541.695658,32808,32808
8277.637562,79780,68,11,58,0,2,326.4,25448,79780
9057.935331,91025,112,26,37,0,9,327.682669,60423,91025
3801.750407,33043,95,15,90,0,1,456.0,22853,33043
9339.341599,69442,118,26,6,3,3,1265.570302,69442,69442
2520.12318,0,70,18,47,0,1,63.043197,18241,18241
4984.095342,0,70,25,48,0,9,336.0,25237,25237
2595.747991,47234,65,11,34,0,1,15.631363,24182,47234
7437.693335,86863,92,27,26,0,3,441.6,47727,86863
14536.78759,25805,66,25,0,2,2,375.866091,20128,25805
5913.305869,43676,76,19,7,0,3,364.8,23550,43676
2771.663013,59855,74,30,82,4,1,355.2,20567,59855
29194.36639,35296,126,19,11,0,2,452.616872,28613,35296
9880.38582,36576,125,11,73,1,3,113.450122,15630,36576
15114.40241,28513,100,4,22,1,2,480.0,28513,28513
5759.91084,85448,72,16,76,0,3,16.03451,33580,85448
8495.164213,23791,110,11,71,3,7,615.27228,23791,23791
4381.184212,20597,112,31,46,0,1,615.256301,10074,20597
6997.827397,56940,87,11,10,0,9,512.66245,53133,56940
11430.58845,93210,71,35,62,0,2,74.523935,48315,93210
7482.486135,48992,94,30,0,1,7,426.072946,40417,48992
8596.916624,53736,71,2,20,0,2,169.287785,29540,53736
7854.960831,25378,66,22,32,1,2,419.464143,25378,25378
2582.408525,76731,64,2,68,0,1,201.455005,76731,76731
2275.363967,0,64,11,85,0,1,662.69318,56342,56342
4118.588554,69379,103,14,79,0,1,494.4,69379,69379
12157.32992,57449,103,6,28,0,2,494.4,57449,57449
5152.819636,0,68,7,31,0,7,326.4,26577,26577
6512.976472,0,93,30,70,0,6,669.6,22568,22568
27789.69235,33806,89,32,59,0,2,395.729716,33806,33806
4191.966092,77048,103,20,41,0,1,141.199465,23599,77048
10928.40709,74965,90,20,93,0,2,58.557552,47197,74965
7615.381271,34095,63,5,99,0,2,302.4,34095,34095
2004.350666,0,66,16,35,4,1,316.8,38008,38008
2434.681155,96045,61,24,35,0,1,8.582971,28663,96045
14195.36028,86355,118,27,86,0,2,285.418473,60880,86355
9427.684903,27824,118,32,9,0,8,566.4,21723,27824
11982.42085,42995,101,10,22,0,2,410.508316,16266,42995
3102.789546,21235,79,18,56,0,1,244.23135,21235,21235
4222.631209,74585,106,1,49,0,1,218.598065,61846,74585
4023.814439,41833,103,28,43,0,1,643.826716,20101,41833
5297.151805,23908,70,18,57,0,4,336.0,19724,23908
21423.63723,0,65,9,31,0,2,312.0,17932,17932
4416.206243,61953,113,5,63,0,1,497.047297,39053,61953
4639.035171,0,142,5,87,0,1,1022.4,16450,16450
4863.544585,0,137,25,45,0,1,657.6,19589,19589
25830.90982,73760,107,16,3,1,2,230.245772,11276,73760
2974.314896,23333,74,8,43,0,1,5.622751,23333,23333
2064.458781,0,61,6,30,0,1,292.8,26100,26100
10064.60828,20440,128,11,54,2,9,614.4,20440,20440
5500.01251,86073,136,3,32,0,1,333.5671,64706,86073
5489.214062,50943,139,18,14,0,1,667.2,50044,50943
2612.756658,19003,71,29,21,0,1,34.651305,19003,19003
8573.463947,46703,108,0,48,0,6,678.100487,46703,46703
24127.50402,14072,71,13,3,0,2,511.2,14072,14072
8550.386579,21733,73,17,37,0,2,525.6,25998,21733
2308.648034,20811,61,33,61,0,1,292.8,12495,20811
4254.620669,11904,61,34,11,2,3,292.8,11904,11904
8982.850377,43490,114,24,63,4,6,174.588413,24982,43490
7868.165983,57340,67,7,19,0,2,159.391681,40082,57340
7704.248723,49088,97,4,46,0,3,698.4,50825,49088
10552.16999,47761,131,2,54,0,6,232.711071,47761,47761
11681.37428,70930,99,2,21,0,2,190.43446,45776,70930
8737.837514,61281,110,7,16,0,7,79.865605,10211,61281
5454.890731,0,82,4,77,1,3,393.6,22103,22103
7705.283329,25290,66,0,4,0,2,382.085897,25290,25290
7039.262387,24239,88,25,5,0,8,48.348319,13688,24239
8838.085637,82664,114,24,10,3,9,133.425609,82664,82664
8733.527338,83210,110,0,25,0,3,528.0,25949,83210
9597.474777,38736,81,7,35,0,2,561.414794,34644,38736
4506.660224,0,66,0,10,0,9,316.8,55350,55350
17857.97233,55437,64,5,78,1,2,445.287788,55437,55437
4737.871725,0,130,0,93,0,1,23.820158,50250,50250
5426.136238,0,71,33,83,0,3,407.99684,29120,29120
7998.143771,29066,100,13,51,0,3,844.229478,23879,29066
2897.620704,54337,72,27,7,0,1,345.6,54337,54337
11599.50219,67616,96,25,17,0,2,340.306584,32857,67616
15147.93055,41082,63,23,94,0,2,106.647493,32225,41082
5435.767832,0,73,12,71,0,4,626.116259,18779,18779
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650
13297.71225,50631,112,19,12,4,2,784.65781,41185,50631
9927.049694,19592,92,31,63,0,2,441.6,19592,19592
17771.54902,0,114,30,1,0,2,547.2,22354,22354
18269.27017,55761,115,22,73,0,2,86.27772,12439,55761
2722.210707,17576,71,29,70,0,1,398.502948,17576,17576
7083.212357,41449,89,15,45,0,5,63.516572,28001,41449
10179.71704,14290,271,20,40,0,1,1300.8,14290,14290
5889.509098,62007,73,4,7,0,3,120.015609,29981,62007
15771.39342,21921,206,14,44,0,3,1254.137899,21921,21921
5288.173294,42621,66,8,3,0,3,316.8,39188,42621
27580.55396,0,87,16,41,1,2,417.6,27587,27587
7778.532347,63786,196,30,81,0,1,798.002689,28204,63786
7341.861257,0,104,1,48,3,7,82.041684,28463,28463
7919.197048,82877,99,8,89,1,3,22.819088,38179,82877
2163.870179,0,63,0,75,0,1,302.4,35159,35159
9787.808819,10475,88,13,81,1,2,422.4,10475,10475
5207.640754,21952,66,20,31,0,6,316.8,16513,21952
21147.27716,49721,132,18,49,0,2,639.971388,35124,49721
12280.76661,88340,102,16,1,0,2,489.6,88340,88340
2441.394244,0,65,7,28,0,1,312.0,72302,72302
6535.560574,0,65,14,62,0,2,468.0,36259,36259
9206.598256,24589,82,33,39,0,2,511.497882,24589,24589
4118.588554,69379,103,14,79,0,1,494.4,69379,69379
4838.208972,73769,61,24,95,2,3,239.540223,25964,73769
4625.548098,66670,114,23,6,0,1,518.180364,66670,66670
14042.103,88854,118,6,50,0,2,715.252366,42570,88854
7546.613549,31266,193,6,79,0,1,926.4,31266,31266
2514.59196,43860,65,15,58,0,1,156.124914,43860,43860
5170.358435,89284,133,4,62,2,1,402.070719,31071,89284
13917.37715,67267,89,31,10,0,2,94.814032,19382,67267
11318.13083,79270,95,28,61,3,2,456.0,33799,79270
4276.363627,36692,109,1,6,1,1,523.2,23818,36692
4322.240343,0,119,0,37,0,1,571.2,17572,17572
8002.308333,0,107,3,65,0,3,513.6,58789,58789
3885.456401,0,105,3,92,0,1,504.0,50250,50250
4471.778239,0,135,8,14,0,1,972.0,21440,21440
8496.352846,44624,71,10,79,1,2,73.883044,44624,44624
22500.88348,0,71,1,23,0,2,340.8,23402,23402
16301.9676,19614,85,21,32,0,2,574.024018,19614,19614
2319.735908,0,64,31,53,0,1,632.715382,62579,62579
8717.049833,83846,74,22,94,3,2,355.2,83846,83846
2860.111745,51159,72,4,61,0,1,4.238626,37741,51159
2453.408288,83772,62,13,76,0,1,42.248087,12928,83772
5989.773931,66839,154,33,24,0,1,739.2,66839,66839
24980.22553,88440,70,19,30,0,2,27.145151,67326,88440
7482.639506,25666,63,7,30,2,2,270.002766,13476,25666
2457.576007,52926,61,2,92,0,1,292.8,26184,52926
2379.741171,0,67,16,90,0,1,494.946438,22283,22283
8286.964421,40001,70,26,7,0,2,142.567008,40001,40001
2393.915369,0,70,24,10,0,1,425.266308,60060,60060
4657.159469,18024,65,13,1,0,3,312.0,10269,18024
13197.92893,0,68,19,2,3,2,326.4,23046,23046
2803.916726,23220,74,3,73,0,1,251.334247,23220,23220
8646.504109,64125,108,3,44,0,3,369.818708,64125,64125
7425.870642,58042,62,14,88,0,2,161.419528,48019,58042
4528.737362,90034,112,5,86,0,1,537.6,25676,90034
2227.072755,27972,61,7,38,0,1,292.8,27972,27972
7292.948758,0,65,6,45,0,2,312.0,29697,29697
3184.355246,50989,80,3,11,0,1,255.999709,37138,50989
11315.20373,11885,101,18,39,0,2,484.8,11885,11885
2530.705137,89451,63,11,2,0,1,61.769564,89451,89451
18361.55525,0,182,3,56,0,2,1310.4,17130,17130
8641.530036,78904,109,10,38,0,9,250.001424,20815,78904
3278.53188,70247,83,13,19,1,1,141.799422,33104,70247
5271.982116,32653,67,4,25,0,9,321.6,23634,32653
3763.637743,93595,97,15,30,4,1,49.797016,29124,93595
13955.56961,90279,115,7,64,0,2,372.175592,35693,90279
5001.527484,0,72,3,56,0,3,542.14385,58206,58206
7082.830426,53310,189,26,33,3,1,1360.8,28792,53310
7619.482766,0,105,5,42,0,5,504.0,34886,34886
12550.88198,22234,160,0,92,0,3,768.0,22234,22234
32196.60037,91375,99,22,89,0,2,72.632934,25663,91375
6793.77405,22250,86,10,36,0,3,720.601429,22250,22250
5272.319663,0,80,9,69,0,7,576.0,23616,23616
6265.343299,0,84,18,25,1,4,481.025786,28406,28406
8547.586142,51179,71,10,25,0,2,466.176731,37224,51179
2787.423683,38667,72,8,67,0,1,159.266473,29587,38667
4626.801093,79487,114,20,87,0,1,547.2,79487,79487
8663.363959,67763,107,28,10,2,9,41.283167,20407,67763
3872.222217,0,62,8,81,2,6,503.808329,30514,30514
5170.811494,0,71,5,20,0,5,859.599411,17291,17291
8960.280213,71943,112,8,51,0,4,305.653785,54094,71943
5471.83429,53526,68,27,69,0,4,278.902846,31614,53526
34931.00171,35005,295,14,46,0,2,1416.0,35005,35005
2620.392335,24721,67,3,76,0,1,139.963594,24721,24721
19069.49954,0,102,29,72,2,2,734.4,28139,28139
5757.442258,88997,72,9,71,0,3,174.041566,88997,88997
40224.01359,48587,111,7,14,0,2,532.8,26376,48587
2701.488341,76310,67,1,33,0,1,321.6,37612,76310
3712.430479,73205,92,9,18,0,1,37.299865,37384,73205
21850.84002,51056,78,27,86,0,2,95.816516,26463,51056
7840.165778,58414,210,7,24,2,1,1008.0,58414,58414
8237.037945,23940,107,13,34,0,7,513.6,10710,23940
2243.473907,0,62,26,18,0,1,446.4,31796,31796
8434.464067,44216,71,24,36,0,2,72.205362,30595,44216
2227.072755,27972,61,7,38,0,1,292.8,27972,27972
5170.025981,0,69,27,48,0,9,331.2,22571,22571
2641.446062,29305,66,1,38,0,1,475.2,29305,29305
2790.682957,53882,69,14,33,0,1,331.2,36845,53882
2745.129849,91757,69,29,58,1,1,331.2,12131,91757
7579.532717,33906,64,25,49,0,2,401.592109,33906,33906
10978.78028,68158,139,28,87,1,4,253.183568,24012,68158
8255.060054,0,134,24,86,3,5,643.2,54780,54780
4747.734642,42165,123,22,66,0,1,799.673766,42165,42165
3540.90425,0,101,24,11,0,1,727.2,26670,26670
3436.134281,30817,88,25,43,0,1,91.834668,30817,30817
2582.185301,68074,65,12,62,0,1,27.987867,38893,68074
44771.29936,0,131,20,59,0,2,842.391832,23203,23203
7396.283653,71135,92,11,64,1,3,270.563995,15630,71135
4330.799785,0,61,30,35,0,3,292.8,25778,25778
9075.768214,37722,116,8,23,0,8,158.077504,37722,37722
14635.45158,0,139,5,56,0,2,667.2,42570,42570
5609.082494,44705,71,21,63,0,6,148.173152,44705,44705
11565.68747,64642,96,3,79,0,2,404.265696,45893,64642
2771.045031,50071,71,3,32,0,1,18.918935,50071,50071
8507.128824,46754,106,5,70,1,9,513.818403,17453,46754
7582.113842,64801,64,23,19,0,2,268.471802,64801,64801
3323.092454,70410,83,25,13,0,1,131.828507,31841,70410
5234.331741,66957,131,31,4,1,1,628.8,53603,66957
24709.59957,24213,78,11,28,1,2,374.4,24213,24213
3123.080994,0,101,1,83,4,1,960.115399,31414,31414
2551.226692,79751,63,15,67,0,1,392.235698,79751,79751
7247.713672,86122,182,33,54,1,1,873.6,21586,86122
4538.847818,82297,116,5,62,0,1,0.382107,61953,82297
2687.314108,82210,68,33,46,4,1,51.961915,43947,82210
8730.421977,43259,73,12,18,0,2,350.4,43259,43259
8332.730557,0,79,7,72,0,2,379.2,30430,30430
2357.747015,25064,62,17,34,0,1,297.6,25064,25064
4637.164036,25816,119,18,63,0,1,571.2,63774,25816
5357.192698,0,73,14,74,0,8,350.853987,11343,11343
5391.970996,41662,69,27,73,0,6,217.973168,41662,41662
3694.140498,96170,92,8,86,0,1,441.6,81190,96170
5040.412436,46072,64,0,61,0,4,25.934064,41460,46072
27495.42188,37931,99,8,31,0,2,475.2,24743,37931
4842.284965,35127,62,9,21,0,5,297.6,21881,35127
2678.058299,72450,66,21,58,0,1,84.218363,60798,72450
5227.101938,93087,131,14,25,3,1,628.8,23060,93087
2590.096027,22398,67,23,76,2,1,321.6,21190,22398
10536.07798,92983,87,9,77,1,2,153.205591,34612,92983
